,resp,rt,acc,onset,onseterror,duration,durationerror,trialtype,matchtype,letter,location1,location2,location3,location4,content,wm,dt,runnum, blocknum,trialnum,subj_idx,response
12887,1!,0.525763538,1,287.4069994,0.00699937,0.499970685,-2.93E-05,spatialInit,NonMatch,E,845,579,945,679,spatial,yes,no,6,9,71,14,0
12888,4$,0.33094229,1,291.3067618,0.006761776,0.499974106,-2.59E-05,spatialBaseline1,Match,B,910,380,1010,480,spatial,yes,no,6,9,71,14,1
12889,4$,0.718080529,1,294.4065726,0.006572578,0.499968974,-3.10E-05,SpatialDelayTaskCue,Match,E,975,579,1075,679,spatial,yes,no,6,9,71,14,1
12890,1!,0.660229839,1,297.5063772,0.006377242,0.499971725,-2.83E-05,SpatialDelayBack,NonMatch,B,910,380,1010,480,spatial,yes,no,6,9,71,14,0
12891,4$,0.440336583,1,301.4061563,0.006156334,0.499969879,-3.01E-05,SpatialDelayBack,Match,L,975,579,1075,679,spatial,yes,no,6,9,71,14,1
12892,1!,0.857644864,1,305.3059105,0.005910521,0.499969209,-3.08E-05,SpatialDelayBack,NonMatch,B,910,380,1010,480,spatial,yes,no,6,9,71,14,0
12893,4$,0.47374216,1,308.8056961,0.005696127,0.49996968,-3.03E-05,ReturnSpatialDelayBack,Match,E,975,579,1075,679,spatial,yes,no,6,9,71,14,1
12894,1!,0.773908544,1,312.7054666,0.005466566,0.499952488,-4.75E-05,spatialBaseline2,NonMatch,T,910,380,1010,480,spatial,yes,no,6,9,71,14,0
12895,1!,1.057062706,1,315.8052731,0.005273141,0.499969209,-3.08E-05,spatialBaseline2,NonMatch,E,845,579,945,679,spatial,yes,no,6,9,71,14,0
12896,1!,0.903385433,1,322.8048449,0.004844908,0.499976352,-2.36E-05,verbalInit,NonMatch,L,1015,456,1115,556,verbal,yes,yes,6,10,80,14,0
12897,4$,0.574555988,1,326.7046166,0.004616587,0.499965603,-3.44E-05,verbalBaseline1,Match,E,975,579,1075,679,verbal,yes,yes,6,10,80,14,1
12898,4$,0.4866042,1,330.2043999,0.004399912,0.499970065,-2.99E-05,verbalBaseline1,Match,T,1015,456,1115,556,verbal,yes,yes,6,10,80,14,1
12899,1!,0.667879891,1,333.3042035,0.004203536,0.499975581,-2.44E-05,VerbalBranchTaskCue,NonMatch,L,805,456,905,556,verbal,yes,yes,6,10,80,14,0
12900,1!,0.807981537,1,336.8039927,0.003992663,0.499976052,-2.39E-05,VerbalBranchStart,NonMatch,A,975,579,1075,679,verbal,yes,yes,6,10,80,14,0
12901,4$,1.431187212,1,340.7037597,0.003759666,0.49997055,-2.95E-05,VerbalBranchStart,Match,T,1015,456,1115,556,verbal,yes,yes,6,10,80,14,1
12902,4$,0.891348134,1,343.8035641,0.00356411,0.499975482,-2.45E-05,VerbalBranchBack,Match,A,845,579,945,679,verbal,yes,yes,6,10,80,14,1
12903,1!,1.086516346,1,347.7033374,0.003337449,0.499970065,-2.99E-05,ReturnVerbalBranchStart,NonMatch,L,805,456,905,556,verbal,yes,yes,6,10,80,14,0
12904,4$,0.53471607,1,351.6030918,0.003091772,0.499977912,-2.21E-05,verbalBaseline2,Match,E,910,380,1010,480,verbal,yes,yes,6,10,80,14,1
12905,4$,0.505048556,1,359.0026477,0.002647682,0.499968069,-3.19E-05,spatialInit,Match,B,910,380,1010,480,spatial,no,yes,6,11,89,14,1
12906,1!,0.546204419,1,362.5024403,0.00244025,0.499966088,-3.39E-05,spatialBaseline1,NonMatch,T,805,456,905,556,spatial,no,yes,6,11,89,14,0
12907,1!,0.581413801,1,366.0022296,0.002229577,0.499954014,-4.60E-05,SpatialSwitchTaskCue,NonMatch,A,910,380,1010,480,spatial,no,yes,6,11,89,14,0
12908,4$,0.520531807,1,369.5020041,0.002004099,0.499976551,-2.34E-05,SpatialSwitchStart,Match,B,910,380,1010,480,spatial,no,yes,6,11,89,14,1
12909,4$,0.506649,1,373.0017956,0.001795622,0.499968069,-3.19E-05,SpatialSwitchStart,Match,A,910,380,1010,480,spatial,no,yes,6,11,89,14,1
12910,1!,0.701833898,1,376.1016091,0.001609124,0.499967499,-3.25E-05,SpatialSwitchStart,NonMatch,L,975,579,1075,679,spatial,no,yes,6,11,89,14,0
12911,4$,0.682976149,1,379.2014084,0.001408372,0.499983564,-1.64E-05,SpatialSwitchStart,Match,A,910,380,1010,480,spatial,no,yes,6,11,89,14,1
12912,4$,0.606117163,1,382.3012318,0.001231768,0.499969395,-3.06E-05,ReturnSpatialSwitchStart,Match,T,910,380,1010,480,spatial,no,yes,6,11,89,14,1
12913,1!,0.67930973,1,386.2009859,0.000985906,0.499978382,-2.16E-05,spatialBaseline2,NonMatch,L,845,579,945,679,spatial,no,yes,6,11,89,14,0
12914,1!,0.661428294,1,390.1007601,0.000760101,0.499968069,-3.19E-05,spatialBaseline2,NonMatch,T,1015,456,1115,556,spatial,no,yes,6,11,89,14,0
12915,4$,0.556722684,1,396.3003719,0.00037191,0.49997206,-2.79E-05,verbalInit,Match,T,805,456,905,556,verbal,yes,no,6,12,99,14,1
12916,4$,0.391892387,1,399.4001798,0.000179761,0.499970585,-2.94E-05,verbalBaseline1,Match,A,845,579,945,679,verbal,yes,no,6,12,99,14,1
12917,1!,0.596033894,1,402.4999933,-6.69E-06,0.499973016,-2.70E-05,verbalBaseline1,NonMatch,L,975,579,1075,679,verbal,yes,no,6,12,99,14,0
12918,4$,0.80316357,1,406.3997614,-0.000238629,0.49997112,-2.89E-05,VerbalDelayTaskCue,Match,E,845,579,945,679,verbal,yes,no,6,12,99,14,1
12919,4$,0.639364895,1,409.4995631,-0.0004369,0.499969879,-3.01E-05,VerbalDelayBack,Match,T,1015,456,1115,556,verbal,yes,no,6,12,99,14,1
12920,4$,0.507514659,1,412.5993825,-0.000617496,0.499966643,-3.34E-05,VerbalDelayBack,Match,A,975,579,1075,679,verbal,yes,no,6,12,99,14,1
12921,4$,0.617651583,1,415.6991948,-0.000805219,0.499973771,-2.62E-05,VerbalDelayBack,Match,B,1015,456,1115,556,verbal,yes,no,6,12,99,14,1
12922,1!,0.621820581,1,419.1989781,-0.001021894,0.499968304,-3.17E-05,VerbalDelayBack,NonMatch,T,805,456,905,556,verbal,yes,no,6,12,99,14,0
12923,4$,0.627973294,1,422.698772,-0.00122802,0.499966929,-3.31E-05,ReturnVerbalDelayBack,Match,A,845,579,945,679,verbal,yes,no,6,12,99,14,1
12924,1!,0.684105609,1,426.5985386,-0.001461388,0.499960842,-3.92E-05,verbalBaseline2,NonMatch,T,975,579,1075,679,verbal,yes,no,6,12,99,14,0
12925,1!,0.600365868,1,433.5981107,-0.001889321,0.499965503,-3.45E-05,spatialInit,NonMatch,A,845,579,945,679,spatial,no,yes,6,13,109,14,0
12926,4$,0.706615957,1,436.6979202,-0.00207981,0.49997216,-2.78E-05,spatialBaseline1,Match,L,910,380,1010,480,spatial,no,yes,6,13,109,14,1
12927,1!,0.736766613,1,439.7977195,-0.002280512,0.499984184,-1.58E-05,SpatialSwitchTaskCue,NonMatch,T,845,579,945,679,spatial,no,yes,6,13,109,14,0
12928,4$,0.47687853,1,443.2975209,-0.002479076,0.499966544,-3.35E-05,SpatialSwitchStart,Match,B,910,380,1010,480,spatial,no,yes,6,13,109,14,1
12929,1!,0.540067792,1,446.3973268,-0.002673171,0.499972916,-2.71E-05,SpatialSwitchStart,NonMatch,A,805,456,905,556,spatial,no,yes,6,13,109,14,0
12930,4$,0.717207186,1,449.4971303,-0.002869747,0.499974676,-2.53E-05,SpatialSwitchStart,Match,T,910,380,1010,480,spatial,no,yes,6,13,109,14,1
12931,1!,0.62137108,1,452.9969334,-0.00306655,0.499965503,-3.45E-05,ReturnSpatialSwitchBack,NonMatch,E,805,456,905,556,spatial,no,yes,6,13,109,14,0
12932,1!,0.579548251,1,456.8966942,-0.003305805,0.499961697,-3.83E-05,spatialBaseline2,NonMatch,T,910,380,1010,480,spatial,no,yes,6,13,109,14,0
12933,4$,0.423677649,1,460.3964747,-0.003525281,0.499970585,-2.94E-05,spatialBaseline2,Match,B,975,579,1075,679,spatial,no,yes,6,13,109,14,1
12934,4$,0.747983434,1,467.3960538,-0.003946187,0.499956765,-4.32E-05,verbalInit,Match,T,845,579,945,679,verbal,yes,no,6,14,118,14,1
12935,1!,0.542162126,1,470.4958563,-0.004143653,0.499967969,-3.20E-05,verbalBaseline1,NonMatch,E,805,456,905,556,verbal,yes,no,6,14,118,14,0
12936,4$,0.484318699,1,473.9956434,-0.004356572,0.499976942,-2.31E-05,verbalBaseline1,Match,T,1015,456,1115,556,verbal,yes,no,6,14,118,14,1
12937,4$,0.544460071,1,477.8954169,-0.004583097,0.499962652,-3.73E-05,VerbalDelayTaskCue,Match,A,975,579,1075,679,verbal,yes,no,6,14,118,14,1
12938,1!,0.603662563,1,480.9952196,-0.004780378,0.499978432,-2.16E-05,VerbalDelayBack,NonMatch,L,1015,456,1115,556,verbal,yes,no,6,14,118,14,0
12939,1!,0.61183168,1,484.8949919,-0.005008129,0.499965503,-3.45E-05,VerbalDelayBack,NonMatch,T,845,579,945,679,verbal,yes,no,6,14,118,14,0
12940,4$,0.734976614,0,487.9947898,-0.005210207,0.499971155,-2.88E-05,ReturnVerbalDelayStart,NonMatch,A,1015,456,1115,556,verbal,yes,no,6,14,118,14,1
12941,1!,0.940146757,1,491.8945605,-0.005439533,0.499959601,-4.04E-05,verbalBaseline2,NonMatch,L,845,579,945,679,verbal,yes,no,6,14,118,14,0
12942,4$,1.008343491,1,495.7943158,-0.005684205,0.499985075,-1.49E-05,verbalBaseline2,Match,E,805,456,905,556,verbal,yes,no,6,14,118,14,1
12943,1!,0.759656513,1,502.7938907,-0.006109287,0.499973721,-2.63E-05,spatialInit,NonMatch,L,805,456,905,556,spatial,yes,yes,6,15,127,14,0
12944,4$,0.468820602,1,506.2936805,-0.006319455,0.499966023,-3.40E-05,spatialBaseline1,Match,T,1015,456,1115,556,spatial,yes,yes,6,15,127,14,1
12945,4$,0.700968153,1,509.7934747,-0.006525296,0.499959566,-4.04E-05,SpatialBranchTaskCue,Match,E,845,579,945,679,spatial,yes,yes,6,15,127,14,1
12946,4$,0.480193237,1,513.2932528,-0.006747153,0.499963072,-3.69E-05,SpatialBranchBack,Match,T,910,380,1010,480,spatial,yes,yes,6,15,127,14,1
12947,4$,0.548389586,1,517.1930205,-0.006979465,0.499964128,-3.59E-05,SpatialBranchStart,Match,E,910,380,1010,480,spatial,yes,yes,6,15,127,14,1
12948,4$,0.58180038,1,520.7094781,0.009478054,0.49997035,-2.97E-05,ReturnSpatialBranchStart,Match,T,910,380,1010,480,spatial,yes,yes,6,15,127,14,1
12949,4$,0.595965556,1,524.2092605,0.009260473,0.499964983,-3.50E-05,spatialBaseline2,Match,E,975,579,1075,679,spatial,yes,yes,6,15,127,14,1
12950,1!,1.120214435,1,530.8088656,0.008865569,0.499969209,-3.08E-05,spatialInit,NonMatch,T,1015,456,1115,556,spatial,no,no,6,16,134,14,0
12951,1!,0.792412885,1,534.3086466,0.008646598,0.499971925,-2.81E-05,spatialBaseline1,NonMatch,A,805,456,905,556,spatial,no,no,6,16,134,14,0
12952,4$,0.57466052,1,537.8084305,0.008430508,0.499973201,-2.68E-05,spatialBaseline1,Match,E,1015,456,1115,556,spatial,no,no,6,16,134,14,1
12953,4$,0.376736494,1,540.9082421,0.008242115,0.499965503,-3.45E-05,SpatialControlTaskCue,Match,A,845,579,945,679,spatial,no,no,6,16,134,14,1
12954,1!,0.4689009,1,544.408032,0.008031997,0.49997206,-2.79E-05,SpatialControlBack,NonMatch,L,805,456,905,556,spatial,no,no,6,16,134,14,0
12955,1!,0.417086319,1,548.3077852,0.00778523,0.499982374,-1.76E-05,SpatialControlBack,NonMatch,E,975,579,1075,679,spatial,no,no,6,16,134,14,0
12956,1!,0.508302102,1,551.8075798,0.007579774,0.499974911,-2.51E-05,SpatialControlBack,NonMatch,T,910,380,1010,480,spatial,no,no,6,16,134,14,0
12957,4$,0.572410101,1,555.3073621,0.007362094,0.499971925,-2.81E-05,SpatialControlBack,Match,L,975,579,1075,679,spatial,no,no,6,16,134,14,1
12958,1!,0.560532407,1,558.4071867,0.00718673,0.499959181,-4.08E-05,ReturnSpatialControlBack,NonMatch,T,845,579,945,679,spatial,no,no,6,16,134,14,0
12959,4$,0.506701558,1,561.90697,0.006970005,0.499966643,-3.34E-05,spatialBaseline2,Match,A,910,380,1010,480,spatial,no,no,6,16,134,14,1
12960,1!,0.538845004,1,565.0067779,0.006777906,0.499968069,-3.19E-05,spatialBaseline2,NonMatch,T,1015,456,1115,556,spatial,no,no,6,16,134,14,0
12961,1!,0.814784712,1,11.99795395,-0.002046049,0.499964078,-3.59E-05,verbalInit,Match,T,910,380,1010,480,verbal,no,no,1,1,1,15,0
12962,4$,0.77899504,1,15.89771023,-0.002289765,0.499968639,-3.14E-05,verbalBaseline1,NonMatch,B,845,579,945,679,verbal,no,no,1,1,1,15,1
12963,4$,1.551088146,1,18.99751205,-0.002487952,0.49998395,-1.61E-05,verbalBaseline1,NonMatch,E,1015,456,1115,556,verbal,no,no,1,1,1,15,1
12964,4$,1.069257147,1,22.09733397,-0.002666031,0.499954904,-4.51E-05,VerbalControlTaskCue,NonMatch,L,845,579,945,679,verbal,no,no,1,1,1,15,1
12965,4$,1.046436527,1,25.59710094,-0.002899057,0.499973201,-2.68E-05,VerbalControlBack,NonMatch,A,975,579,1075,679,verbal,no,no,1,1,1,15,1
12966,1!,0.762586993,1,29.096901,-0.003098996,0.499967784,-3.22E-05,VerbalControlBack,Match,B,805,456,905,556,verbal,no,no,1,1,1,15,0
12967,1!,0.692722147,1,32.59668604,-0.00331396,0.499954619,-4.54E-05,VerbalControlBack,Match,L,845,579,945,679,verbal,no,no,1,1,1,15,0
12968,1!,0.839913491,1,35.69648163,-0.003518369,0.499974106,-2.59E-05,VerbalControlBack,Match,E,975,579,1075,679,verbal,no,no,1,1,1,15,0
12969,4$,0.815085626,1,39.59625126,-0.003748736,0.499955189,-4.48E-05,ReturnVerbalControlBack,NonMatch,L,805,456,905,556,verbal,no,no,1,1,1,15,1
12970,1!,1.065227848,1,42.69605479,-0.003945212,0.499965838,-3.42E-05,verbalBaseline2,Match,E,910,380,1010,480,verbal,no,no,1,1,1,15,0
12971,4$,0.863395455,1,46.19583607,-0.004163933,0.499953764,-4.62E-05,verbalBaseline2,NonMatch,L,805,456,905,556,verbal,no,no,1,1,1,15,1
12972,1!,1.08867431,1,52.39544484,-0.004555159,0.499982759,-1.72E-05,spatialInit,Match,E,910,380,1010,480,spatial,no,yes,1,2,12,15,0
12973,1!,1.045822694,1,55.89524229,-0.004757714,0.499954904,-4.51E-05,spatialBaseline1,Match,B,975,579,1075,679,spatial,no,yes,1,2,12,15,0
12974,1!,0.78100346,1,58.99503788,-0.004962123,0.499973251,-2.67E-05,SpatialSwitchTaskCue,Match,A,805,456,905,556,spatial,no,yes,1,2,12,15,0
12975,4$,1.083144721,1,62.09484578,-0.005154222,0.499972631,-2.74E-05,SpatialSwitchStart,NonMatch,E,975,579,1075,679,spatial,no,yes,1,2,12,15,1
12976,4$,0.911285804,1,65.9946077,-0.005392302,0.499968119,-3.19E-05,SpatialSwitchStart,NonMatch,T,1015,456,1115,556,spatial,no,yes,1,2,12,15,1
12977,4$,0.830513704,1,69.89436697,-0.005633032,0.499973906,-2.61E-05,SpatialSwitchStart,NonMatch,E,975,579,1075,679,spatial,no,yes,1,2,12,15,1
12978,4$,0.929683924,1,73.79411965,-0.005880354,0.49997206,-2.79E-05,SpatialSwitchStart,NonMatch,A,1015,456,1115,556,spatial,no,yes,1,2,12,15,1
12979,4$,1.107851569,1,76.89392745,-0.006072554,0.499967649,-3.24E-05,ReturnSpatialSwitchBack,NonMatch,B,975,579,1075,679,spatial,no,yes,1,2,12,15,1
12980,4$,0.734032234,1,80.79368448,-0.006315515,0.499975867,-2.41E-05,spatialBaseline2,NonMatch,A,1015,456,1115,556,spatial,no,yes,1,2,12,15,1
12981,4$,1.300188467,1,83.89349044,-0.00650956,0.49997206,-2.79E-05,spatialBaseline2,NonMatch,L,910,380,1010,480,spatial,no,yes,1,2,12,15,1
12982,4$,0.82252259,1,91.29304271,-0.006957287,0.499965738,-3.43E-05,verbalInit,NonMatch,E,1015,456,1115,556,verbal,yes,yes,1,3,22,15,1
12983,4$,0.94665452,0,94.39284179,-0.00715821,0.49997305,-2.69E-05,verbalBaseline1,Match,T,845,579,945,679,verbal,yes,yes,1,3,22,15,1
12984,4$,1.129149478,1,97.50931666,0.009316657,0.499974626,-2.54E-05,VerbalBranchTaskCue,NonMatch,L,1015,456,1115,556,verbal,yes,yes,1,3,22,15,1
12985,4$,0.846291768,1,101.4090836,0.009083625,0.499959466,-4.05E-05,VerbalBranchBack,NonMatch,B,845,579,945,679,verbal,yes,yes,1,3,22,15,1
12986,4$,1.06247418,1,104.5088923,0.00889228,0.499964262,-3.57E-05,VerbalBranchStart,NonMatch,E,805,456,905,556,verbal,yes,yes,1,3,22,15,1
12987,4$,0.846626843,1,107.6087013,0.008701337,0.499968924,-3.11E-05,VerbalBranchBack,NonMatch,B,845,579,945,679,verbal,yes,yes,1,3,22,15,1
12988,4$,1.154777129,1,111.1084852,0.008485232,0.499965788,-3.42E-05,ReturnVerbalBranchBack,NonMatch,A,805,456,905,556,verbal,yes,yes,1,3,22,15,1
12989,1!,1.350961483,1,115.0082411,0.00824113,0.499968354,-3.16E-05,verbalBaseline2,Match,B,975,579,1075,679,verbal,yes,yes,1,3,22,15,0
12990,4$,0.846111485,1,118.1080549,0.008054918,0.499963507,-3.65E-05,verbalBaseline2,NonMatch,E,910,380,1010,480,verbal,yes,yes,1,3,22,15,1
12991,4$,0.943426113,1,124.7076345,0.007634539,0.49997149,-2.85E-05,spatialInit,NonMatch,B,1015,456,1115,556,spatial,no,no,1,4,31,15,1
12992,4$,1.082581417,1,128.2074289,0.007428898,0.499967784,-3.22E-05,spatialBaseline1,NonMatch,A,805,456,905,556,spatial,no,no,1,4,31,15,1
12993,1!,0.78077315,1,132.1071828,0.007182801,0.499974961,-2.50E-05,spatialBaseline1,Match,B,1015,456,1115,556,spatial,no,no,1,4,31,15,0
12994,NA,0,0,135.2069947,0.006994693,0.499968069,-3.19E-05,SpatialControlTaskCue,NonMatch,L,975,579,1075,679,spatial,no,no,1,4,31,15,NA
12995,1!,0.601030149,1,138.7067789,0.006778873,0.499969209,-3.08E-05,SpatialControlBack,Match,E,805,456,905,556,spatial,no,no,1,4,31,15,0
12996,4$,1.589205448,1,142.2065619,0.006561863,0.499966023,-3.40E-05,SpatialControlBack,NonMatch,L,910,380,1010,480,spatial,no,no,1,4,31,15,1
12997,1!,0.841374001,1,145.306369,0.006368959,0.499969344,-3.07E-05,ReturnSpatialControlBack,Match,A,975,579,1075,679,spatial,no,no,1,4,31,15,0
12998,4$,1.185427043,1,148.8062735,0.006273451,0.499853459,-0.000146541,spatialBaseline2,NonMatch,B,910,380,1010,480,spatial,no,no,1,4,31,15,1
12999,4$,0.84072203,1,152.3059353,0.005935274,0.499961412,-3.86E-05,spatialBaseline2,NonMatch,E,1015,456,1115,556,spatial,no,no,1,4,31,15,1
13000,1!,0.913027456,1,159.3055035,0.005503499,0.49997092,-2.91E-05,verbalInit,Match,T,1015,456,1115,556,verbal,yes,no,1,5,40,15,0
13001,1!,0.660193198,1,162.8052956,0.005295612,0.499968924,-3.11E-05,verbalBaseline1,Match,A,910,380,1010,480,verbal,yes,no,1,5,40,15,0
13002,4$,0.791393594,1,166.705043,0.005042958,0.499972245,-2.78E-05,verbalBaseline1,NonMatch,L,975,579,1075,679,verbal,yes,no,1,5,40,15,1
13003,1!,0.877557849,1,170.2048294,0.004829384,0.499980648,-1.94E-05,VerbalDelayTaskCue,Match,E,910,380,1010,480,verbal,yes,no,1,5,40,15,0
13004,4$,0.837615076,1,173.3046511,0.004651139,0.499966459,-3.35E-05,VerbalDelayBack,NonMatch,B,805,456,905,556,verbal,yes,no,1,5,40,15,1
13005,1!,0.883936426,1,176.8044214,0.0044214,0.49997025,-2.98E-05,VerbalDelayBack,Match,L,1015,456,1115,556,verbal,yes,no,1,5,40,15,0
13006,1!,0.924005429,1,179.9042323,0.004232336,0.499965218,-3.48E-05,VerbalDelayBack,Match,E,805,456,905,556,verbal,yes,no,1,5,40,15,0
13007,1!,0.771150651,1,183.0040454,0.004045369,0.499961126,-3.89E-05,VerbalDelayBack,Match,T,910,380,1010,480,verbal,yes,no,1,5,40,15,0
13008,1!,0.723311855,1,186.9038048,0.003804788,0.499979273,-2.07E-05,ReturnVerbalDelayBack,Match,A,1015,456,1115,556,verbal,yes,no,1,5,40,15,0
13009,1!,0.847432077,1,190.403597,0.003596986,0.499959766,-4.02E-05,verbalBaseline2,Match,B,845,579,945,679,verbal,yes,no,1,5,40,15,0
13010,1!,0.92971785,1,197.8031268,0.003126767,0.499973436,-2.66E-05,spatialInit,Match,E,910,380,1010,480,spatial,no,no,1,6,50,15,0
13011,4$,1.32099188,0,200.9029343,0.002934282,0.49997107,-2.89E-05,spatialBaseline1,Match,L,975,579,1075,679,spatial,no,no,1,6,50,15,1
13012,1!,0.812150871,1,204.402722,0.002721984,0.499973771,-2.62E-05,SpatialControlTaskCue,Match,T,805,456,905,556,spatial,no,no,1,6,50,15,0
13013,1!,0.930220865,1,207.9025018,0.002501788,0.499955555,-4.44E-05,SpatialControlBack,Match,A,1015,456,1115,556,spatial,no,no,1,6,50,15,0
13014,4$,0.903468299,1,211.0023209,0.002320857,0.499952473,-4.75E-05,SpatialControlBack,NonMatch,B,975,579,1075,679,spatial,no,no,1,6,50,15,1
13015,4$,0.86661853,1,214.502103,0.002102957,0.499958326,-4.17E-05,ReturnSpatialControlBack,NonMatch,E,1015,456,1115,556,spatial,no,no,1,6,50,15,1
13016,4$,1.62146654,0,217.6019031,0.00190311,0.499976722,-2.33E-05,spatialBaseline2,Match,L,845,579,945,679,spatial,no,no,1,6,50,15,1
13017,1!,1.009926545,1,221.101699,0.001698979,0.499957135,-4.29E-05,spatialBaseline2,Match,E,910,380,1010,480,spatial,no,no,1,6,50,15,0
13018,1!,0.96521097,1,227.3013021,0.001302086,0.499979373,-2.06E-05,verbalInit,Match,T,805,456,905,556,verbal,no,yes,1,7,58,15,0
13019,4$,1.211386699,1,230.8010966,0.00109663,0.499968909,-3.11E-05,verbalBaseline1,NonMatch,B,845,579,945,679,verbal,no,yes,1,7,58,15,1
13020,1!,0.962576323,1,234.7008519,0.000851908,0.499966358,-3.36E-05,VerbalSwitchTaskCue,Match,L,1015,456,1115,556,verbal,no,yes,1,7,58,15,0
13021,4$,0.863750488,1,238.600619,0.000619025,0.499963407,-3.66E-05,VerbalSwitchStart,NonMatch,A,910,380,1010,480,verbal,no,yes,1,7,58,15,1
13022,1!,1.287855855,1,242.1004043,0.000404296,0.499958796,-4.12E-05,VerbalSwitchBack,Match,B,805,456,905,556,verbal,no,yes,1,7,58,15,0
13023,1!,0.849089491,1,245.6001775,0.000177492,0.499973251,-2.67E-05,ReturnVerbalSwitchBack,Match,L,845,579,945,679,verbal,no,yes,1,7,58,15,0
13024,4$,0.742271485,1,249.4999475,-5.25E-05,0.499970099,-2.99E-05,verbalBaseline2,NonMatch,B,975,579,1075,679,verbal,no,yes,1,7,58,15,1
13025,4$,1.193634328,1,257.2994574,-0.000542553,0.499968454,-3.15E-05,spatialInit,NonMatch,T,805,456,905,556,spatial,yes,no,1,8,65,15,1
13026,4$,0.703771145,0,261.1992266,-0.000773389,0.49995643,-4.36E-05,spatialBaseline1,Match,E,1015,456,1115,556,spatial,yes,no,1,8,65,15,1
13027,4$,1.321957543,0,264.6990106,-0.000989394,0.499970065,-2.99E-05,SpatialDelayTaskCue,Match,T,845,579,945,679,spatial,yes,no,1,8,65,15,1
13028,1!,1.870161065,0,268.5987526,-0.001247365,0.499983599,-1.64E-05,SpatialDelayBack,NonMatch,A,1015,456,1115,556,spatial,yes,no,1,8,65,15,0
13029,1!,1.235302349,1,272.4985222,-0.001477847,0.49997035,-2.97E-05,SpatialDelayBack,Match,E,845,579,945,679,spatial,yes,no,1,8,65,15,0
13030,1!,1.174503689,1,275.9983108,-0.001689156,0.499971575,-2.84E-05,SpatialDelayBack,Match,T,910,380,1010,480,spatial,yes,no,1,8,65,15,0
13031,4$,1.244590712,0,279.4981021,-0.001897932,0.499952338,-4.77E-05,ReturnSpatialDelayStart,Match,L,910,380,1010,480,spatial,yes,no,1,8,65,15,1
13032,1!,0.938870187,1,283.3978447,-0.002155299,0.499969024,-3.10E-05,spatialBaseline2,Match,A,975,579,1075,679,spatial,yes,no,1,8,65,15,0
13033,1!,0.826012366,1,286.4976564,-0.002343592,0.499967113,-3.29E-05,spatialBaseline2,Match,L,805,456,905,556,spatial,yes,no,1,8,65,15,0
13034,1!,1.390323876,1,293.4972258,-0.002774191,0.499962937,-3.71E-05,spatialInit,Match,B,910,380,1010,480,spatial,yes,yes,1,9,74,15,0
13035,1!,0.764417527,1,297.3969925,-0.003007509,0.499958695,-4.13E-05,spatialBaseline1,Match,L,975,579,1075,679,spatial,yes,yes,1,9,74,15,0
13036,1!,0.843659972,1,300.4967957,-0.003204304,0.499970065,-2.99E-05,SpatialBranchTaskCue,Match,T,805,456,905,556,spatial,yes,yes,1,9,74,15,0
13037,4$,1.066823545,1,303.9965807,-0.003419319,0.499966694,-3.33E-05,SpatialBranchBack,NonMatch,A,910,380,1010,480,spatial,yes,yes,1,9,74,15,1
13038,4$,1.267995314,1,307.8963341,-0.003665886,0.49997258,-2.74E-05,SpatialBranchBack,NonMatch,T,1015,456,1115,556,spatial,yes,yes,1,9,74,15,1
13039,1!,1.775127207,1,311.3961284,-0.003871592,0.499968269,-3.17E-05,SpatialBranchBack,Match,E,845,579,945,679,spatial,yes,yes,1,9,74,15,0
13040,1!,0.816293924,1,315.2958893,-0.004110747,0.499971675,-2.83E-05,ReturnSpatialBranchStart,Match,A,910,380,1010,480,spatial,yes,yes,1,9,74,15,0
13041,1!,1.259372406,1,319.1957756,-0.004224408,0.499950913,-4.91E-05,spatialBaseline2,Match,B,975,579,1075,679,spatial,yes,yes,1,9,74,15,0
13042,4$,0.815686044,1,323.0954054,-0.004594623,0.49997134,-2.87E-05,spatialBaseline2,NonMatch,A,1015,456,1115,556,spatial,yes,yes,1,9,74,15,1
